,Image Name,GPU Usage Time (s),Total Time (s)
0,018_a7v.jpg,3.4586194458007813,14.484521865844728
1,060_d4v.jpg,4.145407470703125,12.150747060775757
2,010_a3v.jpg,3.164383636474609,10.903769969940186
3,036_b8v.jpg,3.4504622802734373,11.47947645187378
4,065_d7r.jpg,3.576642822265625,11.073951482772827
5,069_e1r.jpg,3.5190771484375,11.47781252861023
6,075_e4r.jpg,3.512277801513672,10.901577949523926
7,076_e4v.jpg,3.7143997497558594,11.49459433555603
8,007_a2r.jpg,3.678784881591797,11.06720805168152
9,092_f4v.jpg,3.413240020751953,10.840145587921144
10,105_g3r.jpg,3.6828594665527343,10.63629412651062
11,073_e3r.jpg,3.622729522705078,11.164713382720947
12,094_f5v.jpg,3.446111755371094,11.002446174621582
13,026_b3v.jpg,3.3831133117675782,11.369312286376951
14,046_c5v.jpg,3.5089501953125,11.439226865768433
15,040_c2v.jpg,3.4789895324707034,11.66287922859192
16,097_f7r.jpg,3.6930770263671873,11.40376114845276
17,049_c7r.jpg,3.4646935119628903,10.784671783447266
18,082_e7v.jpg,2.7773631286621097,10.261051893234251
19,038_c1v.jpg,3.4042861328125,11.236725091934204
20,074_e3v.jpg,3.080581970214844,10.764432430267334
21,108_carta di guardia posteriore v.jpg,3.2916822509765624,9.275582313537598
22,025_b3r.jpg,2.5658623962402345,9.710729360580444
23,063_d6r.jpg,3.668658325195312,11.599411010742188
24,056_d2v.jpg,3.4569096069335936,10.970955610275269
25,039_c2r.jpg,3.430114501953125,10.502095222473145
26,037_c1r.jpg,3.470804504394531,11.060341596603394
27,077_e5r.jpg,3.1465174560546876,10.309902667999268
28,084_e8v.jpg,2.7765194396972657,10.388413667678831
29,096_f6v.jpg,3.4029839172363276,11.249062538146973
30,004_carta di guardia anteriore v.jpg,4.070098514556885,11.172154426574709
31,021_b1 r.jpg,2.539861831665039,9.79123592376709
32,103_g2r.jpg,3.642954559326171,10.80826711654663
33,009_a3 r.jpg,3.3732713623046875,10.55449628829956
34,048_c6v.jpg,3.4535271911621095,11.232792615890505
35,085_f1r.jpg,3.8008446350097658,11.209083318710327
36,003_carta di guardia anteriore r.jpg,3.6770412902832033,10.028838157653809
37,064_d6v.jpg,3.865906494140625,11.730388402938845
38,005_frontespizio  r.jpg,3.555650329589844,11.196460247039797
39,086_f1v.jpg,3.9258619079589847,11.232688188552856
40,041_c3r.jpg,3.49519580078125,11.21034550666809
41,052_c8v.jpg,3.4332776794433597,11.21984076499939
42,014_a5v.jpg,3.170749694824219,10.931199312210085
43,020_a8v.jpg,4.0036709632873535,12.010324954986572
44,011_a4 r.jpg,3.4349255676269532,10.911670684814451
45,072_e2v.jpg,3.1811132507324222,11.06805157661438
46,068_d8v.jpg,3.684722534179688,11.52915382385254
47,100_f8v.jpg,3.4072586669921874,10.06203818321228
48,102_g1v.jpg,3.508951995849609,11.2262864112854
49,024_b2v.jpg,3.1681712951660157,11.012540578842165
50,070_e1v.jpg,3.7141277465820313,10.9627103805542
51,054_d1v.jpg,3.4002423706054685,10.99996829032898
52,043_c4r.jpg,3.2530448913574217,10.258641958236694
53,031_b6r.jpg,2.641679092407226,9.737210035324097
54,080_e6v.jpg,3.4354048767089846,11.05596661567688
55,066_d7v.jpg,3.3981821289062495,11.301398754119871
56,106_g3v.jpg,3.3735285949707032,10.275436401367188
57,071_e2r.jpg,3.419489196777344,10.798943042755129
58,047_c6r.jpg,3.444415191650391,10.432013988494871
59,090_f3v.jpg,4.056763061523437,11.41651201248169
60,044_c4v.jpg,3.355530731201172,11.341379165649414
61,035_b8r.jpg,3.5115478515625,11.067631006240845
62,033_b7r.jpg,3.7228056335449216,11.128977537155151
63,095_f6r.jpg,3.734940032958985,11.513583421707152
64,030_b5v.jpg,3.312561004638672,10.884860515594482
65,093_f5r.jpg,3.589520629882813,10.61836290359497
66,078_e5v.jpg,3.548789794921875,11.47940731048584
67,012_a4v.jpg,3.112790252685547,10.913654565811155
68,081_e7r.jpg,3.778838989257813,11.386886596679688
69,079_e6r.jpg,3.139921142578125,10.27438735961914
70,001_Piatto anteriore.jpg,2.8068991394042966,9.06997776031494
71,062_d5v.jpg,3.9903922119140622,11.668135404586792
72,028_b4v.jpg,3.384164520263672,11.567052125930786
73,059_d4r.jpg,2.963854248046875,10.330281496047974
74,045_c5r.jpg,3.3687591552734375,10.861689567565918
75,055_d2r.jpg,2.693112487792969,10.266701698303224
76,083_e8r.jpg,3.999651733398437,11.419717788696287
77,061_d5r.jpg,3.401778869628906,10.59697413444519
78,042_c3v.jpg,3.3223243408203125,11.091088771820068
79,110_piatto posteriore.jpg,2.9857094421386714,9.108800172805786
80,091_f4r.jpg,4.023810523986817,12.09814476966858
81,088_f2v.jpg,3.7384041748046872,11.460139036178589
82,058_d3v.jpg,3.4687841186523434,11.009130716323853
83,050_c7v.jpg,3.4193357238769533,11.258046865463257
84,032_b6v.jpg,3.4238103637695314,11.237998962402344
85,027_b4r.jpg,3.3984226379394533,10.848279237747192
86,034_b7v.jpg,3.4421107482910154,10.777363777160645
87,051_c8r.jpg,2.76372624206543,9.491448640823364
88,019_a8 r.jpg,3.7478473510742183,11.468389987945557
89,053_d1r.jpg,2.844394958496094,10.790890455245972
90,101_g1r.jpg,3.559231384277344,10.76639175415039
91,104_g2v.jpg,3.4472794799804687,11.532138109207152
92,008_a2v.jpg,3.0772499694824216,10.280185222625732
