,Image Name,GPU Usage Time (s),Total Time (s)
0,018_a7v.jpg,8.246636596679688,17.340221881866455
1,060_d4v.jpg,8.6885263671875,17.527061462402344
2,010_a3v.jpg,7.851902099609375,16.35745668411255
3,036_b8v.jpg,8.331086669921875,17.16220474243164
4,065_d7r.jpg,7.882304565429688,15.638070583343506
5,069_e1r.jpg,8.165668640136719,16.49246883392334
6,075_e4r.jpg,7.998042968749999,15.67889642715454
7,076_e4v.jpg,8.561606933593751,16.696457386016846
8,007_a2r.jpg,8.249593017578125,16.90143895149231
9,092_f4v.jpg,8.064977600097656,16.433233737945557
10,105_g3r.jpg,8.18753594970703,16.00841975212097
11,073_e3r.jpg,7.692015502929688,16.177210569381714
12,094_f5v.jpg,7.938491271972657,16.461266040802002
13,026_b3v.jpg,7.724230590820312,16.11100482940674
14,046_c5v.jpg,7.867765808105469,16.142327070236206
15,040_c2v.jpg,7.804274719238281,16.397868394851685
16,097_f7r.jpg,8.151507873535156,16.430349826812744
17,049_c7r.jpg,7.598183837890625,15.241011142730711
18,082_e7v.jpg,7.0679015502929685,15.312671422958374
19,038_c1v.jpg,8.454623718261718,16.848968744277954
20,074_e3v.jpg,7.674548034667968,15.395056247711182
21,108_carta di guardia posteriore v.jpg,8.300302124023437,15.72037434577942
22,025_b3r.jpg,6.7262619018554695,15.018002033233644
23,063_d6r.jpg,7.8747624511718755,15.850075006484984
24,056_d2v.jpg,8.243080993652345,16.267618417739868
25,039_c2r.jpg,7.570642944335937,15.498647451400757
26,037_c1r.jpg,7.657594238281249,15.972956418991089
27,077_e5r.jpg,7.440415832519531,15.424039125442505
28,084_e8v.jpg,7.0538353271484375,15.6553692817688
29,096_f6v.jpg,7.943191467285156,16.38113808631897
30,004_carta di guardia anteriore v.jpg,8.711444869995118,16.490545749664307
31,021_b1 r.jpg,6.579538375854492,14.976019144058228
32,103_g2r.jpg,7.876245727539063,16.159331560134888
33,009_a3 r.jpg,7.641825927734375,15.93648648262024
34,048_c6v.jpg,7.739447692871094,15.805279731750488
35,085_f1r.jpg,7.937393798828125,16.156402111053467
36,003_carta di guardia anteriore r.jpg,7.8902415161132815,14.959428787231444
37,064_d6v.jpg,8.887158081054688,17.72665309906006
38,005_frontespizio  r.jpg,8.058905334472655,16.8247389793396
39,086_f1v.jpg,8.57284375,17.185394048690796
40,041_c3r.jpg,7.162765563964844,15.318447828292848
41,052_c8v.jpg,8.09008465576172,16.256767511367798
42,014_a5v.jpg,7.465732299804688,16.224170207977295
43,020_a8v.jpg,8.885114219665528,17.67581057548523
44,011_a4 r.jpg,8.258102600097656,16.6027352809906
45,072_e2v.jpg,7.885785705566407,16.58673620223999
