Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,57.50460510253906,58.898616313934326
002_contro piatto anteriore.jpg,57.46404260253907,59.04253506660461
003_carta di guardia anteriore r.jpg,57.44346868896485,58.83428072929382
004_carta di guardia anteriore v.jpg,66.52303997802734,68.12381601333618
005_frontespizio  r.jpg,60.70200207519531,62.519513845443726
006_frontespizio v.jpg,62.94834405517578,64.64954280853271
007_a2r.jpg,60.94917205810548,62.83143043518066
008_a2v.jpg,62.93085980224609,64.63181495666504
009_a3 r.jpg,60.60832153320312,62.37341070175171
010_a3v.jpg,62.771535522460944,64.71379733085632
011_a4 r.jpg,60.59670239257812,62.31986975669861
012_a4v.jpg,62.86932574462891,64.82017064094543
013_a5 r.jpg,57.469041381835936,59.191096782684326
014_a5v.jpg,62.964551269531256,64.88260126113892
015_a6 r.jpg,57.422856628417975,59.26955795288086
016_a6v.jpg,62.78111108398437,64.67623090744019
017_a7 r.jpg,60.87314129638672,62.74707460403442
018_a7v.jpg,63.0938016357422,65.0101969242096
019_a8 r.jpg,63.1144116821289,65.01692843437195
020_a8v.jpg,66.50467498779297,68.36672949790955
021_b1 r.jpg,57.45106817626953,59.213223934173584
022_b1v.jpg,62.97386492919922,64.86022472381592
023_b2r.jpg,57.63819610595704,59.47746562957764
024_b2v.jpg,63.07591424560547,64.97148513793945
025_b3r.jpg,57.575109008789056,59.35669803619385
026_b3v.jpg,62.92135302734376,64.81303334236145
027_b4r.jpg,60.61037774658203,62.36097431182861
028_b4v.jpg,62.93219696044922,64.81378698348999
029_b5r.jpg,60.62303552246094,62.50306177139282
030_b5v.jpg,62.923218261718745,64.86446237564087
031_b6r.jpg,57.56182452392578,59.26664137840271
032_b6v.jpg,63.04248779296876,64.92411589622498
033_b7r.jpg,60.906824707031255,62.78516459465027
034_b7v.jpg,62.847598205566406,64.66188311576843
035_b8r.jpg,60.980212707519534,62.75251269340515
036_b8v.jpg,62.99088031005859,64.88060355186462
037_c1r.jpg,57.71092022705078,59.48915958404541
038_c1v.jpg,63.11852221679688,65.05747032165527
039_c2r.jpg,57.40692401123047,59.15799593925476
040_c2v.jpg,63.13728997802734,64.95655941963196
041_c3r.jpg,57.51031610107421,59.19162392616272
042_c3v.jpg,63.05491021728516,64.9273910522461
043_c4r.jpg,57.646570495605474,59.37238621711731
044_c4v.jpg,63.09515417480469,65.0140688419342
045_c5r.jpg,57.55593975830079,59.21643424034119
046_c5v.jpg,62.81539129638672,64.66128993034363
047_c6r.jpg,57.51257037353516,59.15545010566712
048_c6v.jpg,62.98600451660157,64.84333801269531
049_c7r.jpg,57.64620825195313,59.34044027328491
050_c7v.jpg,63.15866955566406,64.99515271186829
051_c8r.jpg,60.762766113281245,62.42360806465149
052_c8v.jpg,62.879068298339845,64.70653700828552
053_d1r.jpg,60.67396832275391,62.49156308174133
054_d1v.jpg,62.92228527832032,64.8051130771637
055_d2r.jpg,57.7001411743164,59.46191477775574
056_d2v.jpg,62.93374426269531,64.82091927528381
057_d3r.jpg,60.747381530761714,62.46770524978638
058_d3v.jpg,62.87597821044922,64.751704454422
059_d4r.jpg,60.75015478515625,62.55618762969971
060_d4v.jpg,63.04564477539063,64.91915249824524
061_d5r.jpg,60.801083068847646,62.56830334663391
062_d5v.jpg,63.0517548828125,64.98316264152527
063_d6r.jpg,60.78062371826172,62.58144640922546
064_d6v.jpg,62.83754876708984,64.65621590614319
065_d7r.jpg,60.6421962890625,62.32886958122253
066_d7v.jpg,62.97886895751952,64.8378210067749
067_d8r.jpg,57.57411840820312,59.34962010383606
068_d8v.jpg,62.99965399169922,64.83210945129395
069_e1r.jpg,60.88790155029297,62.724958181381226
070_e1v.jpg,62.711078125,64.61273217201233
071_e2r.jpg,57.45603417968749,59.1776807308197
072_e2v.jpg,63.04931347656249,64.93806719779968
073_e3r.jpg,57.54747558593749,59.25297260284424
074_e3v.jpg,62.88500598144531,64.73673129081726
075_e4r.jpg,57.668093688964845,59.38078832626343
076_e4v.jpg,63.00306372070313,64.84897923469543
077_e5r.jpg,57.4337670288086,59.10137867927551
078_e5v.jpg,63.087509094238285,64.94281649589539
079_e6r.jpg,57.57214392089844,59.310035705566406
080_e6v.jpg,62.91042456054688,64.69889402389526
081_e7r.jpg,60.72745404052734,62.60883975028992
082_e7v.jpg,59.5297787475586,61.319316148757935
083_e8r.jpg,60.60624591064453,62.4756453037262
084_e8v.jpg,59.41242785644532,61.22265815734863
085_f1r.jpg,57.55494244384765,59.322532415390015
086_f1v.jpg,62.91500451660156,64.80654191970825
087_f2r.jpg,60.92839880371093,62.72853374481201
088_f2v.jpg,62.98853875732422,64.85713410377502
