Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,1.420538619995117,23.28418636322021
002_contro piatto anteriore.jpg,1.455779830932617,22.23131895065308
003_carta di guardia anteriore r.jpg,1.3840298080444335,23.061625957489014
004_carta di guardia anteriore v.jpg,1.5681740427017212,23.963090419769287
005_frontespizio  r.jpg,1.3833363494873048,24.318584442138672
006_frontespizio v.jpg,1.137009292602539,23.90951180458069
007_a2r.jpg,1.4244098281860351,24.332396268844604
008_a2v.jpg,1.0542473907470704,24.062305450439453
009_a3 r.jpg,1.2385100708007812,24.10177755355835
010_a3v.jpg,1.0530955352783202,24.74783945083618
011_a4 r.jpg,1.3126275482177734,23.893075942993164
012_a4v.jpg,1.0519373931884766,25.19724154472351
013_a5 r.jpg,1.209389503479004,23.66441559791565
014_a5v.jpg,1.0542043914794923,24.934335708618164
015_a6 r.jpg,1.216742286682129,24.01834845542908
016_a6v.jpg,1.0564231567382811,24.796568393707275
017_a7 r.jpg,1.210069725036621,24.289558172225952
018_a7v.jpg,1.0543380432128906,24.754953145980835
019_a8 r.jpg,1.3624461212158203,24.694551944732662
020_a8v.jpg,1.5799220457077026,25.382657527923584
021_b1 r.jpg,0.8824894409179687,23.655869960784912
022_b1v.jpg,1.0612492370605469,25.009551763534542
023_b2r.jpg,0.8358013420104979,23.35883474349976
024_b2v.jpg,1.0563983306884766,24.69185447692871
025_b3r.jpg,0.8364277725219728,23.578165292739868
026_b3v.jpg,1.2767725830078125,24.750175952911377
027_b4r.jpg,1.3507286987304687,23.93705725669861
028_b4v.jpg,1.2019102630615237,24.66094756126404
029_b5r.jpg,1.2526568298339842,24.46711015701294
030_b5v.jpg,1.2028062286376953,25.004843711853027
031_b6r.jpg,0.912734764099121,23.171009063720703
032_b6v.jpg,1.2106182098388674,24.90283465385437
033_b7r.jpg,1.3866616134643557,24.455947399139404
034_b7v.jpg,1.2110055694580075,24.659544467926025
035_b8r.jpg,1.2848421478271486,23.80734348297119
036_b8v.jpg,1.2061089782714844,25.12046241760254
037_c1r.jpg,1.2435874328613283,23.634446382522583
038_c1v.jpg,1.2043382873535156,24.952412366867065
039_c2r.jpg,1.2395625076293946,23.414453506469727
040_c2v.jpg,1.202598388671875,24.84542226791382
041_c3r.jpg,1.243379753112793,22.92624592781067
042_c3v.jpg,1.2085491943359374,24.72226619720459
043_c4r.jpg,1.2401017303466797,23.38901090621948
044_c4v.jpg,1.2089814910888672,24.66884207725525
045_c5r.jpg,1.2396914672851564,23.446553468704224
046_c5v.jpg,1.2041593933105468,24.41009545326233
047_c6r.jpg,1.2405980529785157,23.11474823951721
048_c6v.jpg,1.2079965515136717,24.60966920852661
049_c7r.jpg,1.2410977478027343,23.596426486968998
050_c7v.jpg,1.2045720977783203,24.65643668174744
051_c8r.jpg,0.9932725982666016,23.018372297286987
052_c8v.jpg,1.2046313323974611,24.75179982185364
053_d1r.jpg,0.9361474609375,23.84962153434753
054_d1v.jpg,1.20589892578125,24.843114137649536
055_d2r.jpg,0.8912870712280273,23.416543006896973
056_d2v.jpg,1.2038797454833985,24.98206305503845
057_d3r.jpg,0.9366179580688476,23.85642552375793
058_d3v.jpg,1.2052260437011717,24.75018525123596
059_d4r.jpg,1.0231039199829102,24.109935998916622
060_d4v.jpg,1.5559862670898437,24.990682125091556
061_d5r.jpg,1.328134407043457,24.027032375335693
062_d5v.jpg,1.5266272888183594,24.99948787689209
063_d6r.jpg,1.325535873413086,24.221962213516235
064_d6v.jpg,1.5274438171386715,24.68247675895691
065_d7r.jpg,1.3330191879272462,23.91635608673096
066_d7v.jpg,1.2562542724609376,24.59691619873047
067_d8r.jpg,1.2829834518432617,24.06120228767395
068_d8v.jpg,1.387895065307617,24.459935188293457
069_e1r.jpg,1.389966758728027,24.1281578540802
070_e1v.jpg,1.5284848480224609,24.921488285064697
071_e2r.jpg,1.399111831665039,23.85826086997986
072_e2v.jpg,1.1858000640869142,24.55359983444214
073_e3r.jpg,1.3764196090698242,23.66732883453369
074_e3v.jpg,1.0668299407958983,24.80182409286499
075_e4r.jpg,1.3686234588623047,23.551548957824707
076_e4v.jpg,1.408486373901367,24.540082216262817
077_e5r.jpg,1.1740027694702149,23.310864448547363
078_e5v.jpg,1.2517898406982422,24.34963202476501
079_e6r.jpg,1.1710346908569336,23.999061822891235
080_e6v.jpg,1.2210258636474611,23.968018293380737
081_e7r.jpg,1.445792137145996,24.52228188514709
082_e7v.jpg,1.0298690643310549,23.445265293121334
083_e8r.jpg,1.4507555084228516,25.022444009780884
084_e8v.jpg,0.96467391204834,23.901328563690186
085_f1r.jpg,1.4035623397827148,24.33412313461304
086_f1v.jpg,1.520059585571289,24.8865807056427
087_f2r.jpg,1.4258142471313475,24.597395181655884
088_f2v.jpg,1.5226581115722655,24.641648530960083
089_f3r.jpg,1.3812794418334962,24.40046191215515
090_f3v.jpg,1.5228499145507812,24.97295904159546
091_f4r.jpg,1.5043276834487915,25.313066482543945
092_f4v.jpg,1.2000331115722656,24.32809090614319
093_f5r.jpg,1.3768563385009769,24.15801191329956
094_f5v.jpg,1.1978260803222658,24.865217208862305
095_f6r.jpg,1.4251940536499024,24.37243914604187
096_f6v.jpg,1.2010094604492187,24.45455646514893
097_f7r.jpg,1.4262192764282229,24.606475353240967
098_f7v.jpg,1.1976380920410157,24.088093042373657
099_f8r.jpg,1.4053892517089843,22.009272575378414
100_f8v.jpg,1.1977479400634763,23.270522117614743
