Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,2.6371954803466795,4.197781085968018
002_contro piatto anteriore.jpg,2.0803511810302733,3.4774534702301025
003_carta di guardia anteriore r.jpg,1.8296950531005856,3.26689887046814
004_carta di guardia anteriore v.jpg,2.1278318939208987,3.6022000312805176
005_frontespizio  r.jpg,1.9440354309082035,3.6665778160095215
006_frontespizio v.jpg,1.939309425354004,3.4586167335510254
007_a2r.jpg,1.937668914794922,3.699669122695923
008_a2v.jpg,1.934858577728272,3.579392194747925
009_a3 r.jpg,1.9546445007324216,3.681061029434204
010_a3v.jpg,1.9378750190734864,3.745128154754639
011_a4 r.jpg,1.9045457153320315,3.530144214630127
012_a4v.jpg,1.9338869628906248,3.807350397109986
013_a5 r.jpg,1.7943033142089844,3.5092196464538574
014_a5v.jpg,1.933336498260498,3.7378530502319336
015_a6 r.jpg,1.821291694641113,3.508565664291382
016_a6v.jpg,1.951228973388672,3.7518444061279297
017_a7 r.jpg,1.8947525024414065,3.644825220108032
018_a7v.jpg,1.9328521728515624,3.687213182449341
019_a8 r.jpg,1.9850539855957032,3.730564594268799
020_a8v.jpg,2.122474700927734,3.992021560668945
021_b1 r.jpg,1.732849729537964,3.3559775352478027
022_b1v.jpg,1.937960662841797,3.7377851009368896
023_b2r.jpg,1.7290455474853514,3.3650808334350586
024_b2v.jpg,1.950838851928711,3.69012713432312
025_b3r.jpg,1.7299242572784426,3.375645875930786
026_b3v.jpg,1.997965965270996,3.7456982135772714
027_b4r.jpg,1.9211269454956053,3.523228168487549
028_b4v.jpg,2.011724578857422,3.8930563926696777
029_b5r.jpg,1.9156205673217772,3.614601135253906
030_b5v.jpg,2.000903984069824,3.845333814620972
031_b6r.jpg,1.7376083488464356,3.3620564937591557
032_b6v.jpg,1.980829620361328,3.71614408493042
033_b7r.jpg,1.932686408996582,3.6798291206359854
034_b7v.jpg,1.985196533203125,3.71465516090393
035_b8r.jpg,1.911239570617676,3.541069507598877
036_b8v.jpg,1.9813266830444336,3.761402368545532
037_c1r.jpg,1.8333460845947265,3.475881338119507
038_c1v.jpg,1.9926796112060547,3.7669119834899902
039_c2r.jpg,1.8092204895019528,3.4400079250335693
040_c2v.jpg,1.9797634887695312,3.7831695079803462
041_c3r.jpg,1.810445281982422,3.3894031047821045
042_c3v.jpg,1.9807561645507807,3.734631061553955
043_c4r.jpg,1.809763877868652,3.418686866760254
044_c4v.jpg,1.9803153228759764,3.763312339782715
045_c5r.jpg,1.8101874694824216,3.358339786529541
046_c5v.jpg,1.98219734954834,3.696561098098755
047_c6r.jpg,1.8095172271728517,3.3112692832946777
