Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,57.49370782470703,58.93684840202332
002_contro piatto anteriore.jpg,57.33341998291016,58.88539552688599
003_carta di guardia anteriore r.jpg,57.44798370361328,58.93218922615051
004_carta di guardia anteriore v.jpg,66.53793884277344,68.14188170433044
005_frontespizio  r.jpg,60.736066772460944,62.55500793457031
006_frontespizio v.jpg,62.97251361083984,64.60789561271667
007_a2r.jpg,60.63574926757813,62.515557289123535
008_a2v.jpg,62.80818194580078,64.49467206001282
009_a3 r.jpg,60.70764587402344,62.51116108894348
010_a3v.jpg,62.97111572265625,64.87474632263184
011_a4 r.jpg,60.62930352783203,62.36406850814819
012_a4v.jpg,63.02998376464844,64.96943235397339
013_a5 r.jpg,57.47314562988281,59.17457032203674
014_a5v.jpg,62.72775494384766,64.63413977622986
015_a6 r.jpg,57.42003442382813,59.19283866882324
016_a6v.jpg,62.9581220703125,64.89075016975403
017_a7 r.jpg,60.7758857421875,62.647321462631226
018_a7v.jpg,62.84811102294922,64.7625093460083
019_a8 r.jpg,62.821489685058594,64.70580434799194
020_a8v.jpg,66.58767114257812,68.5301399230957
021_b1 r.jpg,57.3706928100586,59.05768799781799
022_b1v.jpg,62.83664019775391,64.76098728179932
023_b2r.jpg,57.52799438476562,59.38743329048157
024_b2v.jpg,62.97037445068359,64.85361576080322
025_b3r.jpg,57.35739239501953,59.143078088760376
026_b3v.jpg,62.85364526367187,64.72937893867493
027_b4r.jpg,60.61261614990234,62.41908288002014
028_b4v.jpg,63.12310211181641,64.99197626113892
029_b5r.jpg,60.857853820800784,62.70506763458252
030_b5v.jpg,62.91238024902344,64.83302593231201
031_b6r.jpg,57.316214416503904,59.04912161827088
032_b6v.jpg,62.75981951904297,64.68627500534058
033_b7r.jpg,60.74895489501953,62.64801263809204
034_b7v.jpg,62.8339273071289,64.69703841209412
035_b8r.jpg,60.76470526123047,62.57280898094177
036_b8v.jpg,62.94955603027344,64.89403653144836
037_c1r.jpg,57.58219586181641,59.35084271430969
038_c1v.jpg,62.936743957519525,64.80645322799683
039_c2r.jpg,57.34774493408204,59.14325761795044
040_c2v.jpg,62.85505047607422,64.76754760742188
041_c3r.jpg,57.51412872314454,59.239829540252686
042_c3v.jpg,62.99926257324219,64.87055659294128
043_c4r.jpg,57.61104522705078,59.354437828063965
044_c4v.jpg,62.86849896240234,64.73666262626648
045_c5r.jpg,57.394315673828125,59.069199562072754
046_c5v.jpg,62.9295150756836,64.75076031684875
047_c6r.jpg,57.65778521728515,59.32156610488892
048_c6v.jpg,62.94862145996094,64.8280041217804
049_c7r.jpg,57.58500921630859,59.29756212234497
050_c7v.jpg,62.89800305175781,64.73487424850464
051_c8r.jpg,60.60519122314453,62.26130819320679
052_c8v.jpg,62.87511206054688,64.73647451400757
053_d1r.jpg,60.82968316650391,62.621421575546265
054_d1v.jpg,62.94590881347656,64.82517623901367
055_d2r.jpg,57.57463000488281,59.32782411575317
056_d2v.jpg,62.77399920654297,64.6210069656372
057_d3r.jpg,60.626478515625,62.34902024269104
