Image Name,GPU Usage Time (s),Total Time (s)
006_frontespizio v.jpg,3.933251281738281,8.124319553375244
030_b5v.jpg,4.142226470947265,9.083133935928345
100_f8v.jpg,4.1711737976074215,8.152855157852173
099_f8r.jpg,3.7110265808105463,6.866935729980469
036_b8v.jpg,4.145386138916016,8.980698823928833
071_e2r.jpg,3.8991575622558594,8.526272773742676
072_e2v.jpg,4.007539031982422,8.734712839126587
054_d1v.jpg,4.146145050048828,9.01134157180786
098_f7v.jpg,4.157216003417968,8.544528245925903
066_d7v.jpg,4.207620758056641,8.926225185394287
025_b3r.jpg,3.503570335388184,8.148792266845703
039_c2r.jpg,3.823795120239258,8.456640720367432
015_a6 r.jpg,3.76568391418457,8.353285312652588
016_a6v.jpg,3.952638900756837,8.850213289260864
106_g3v.jpg,4.20101303100586,8.270514249801636
104_g2v.jpg,4.163236633300782,8.867204189300537
073_e3r.jpg,3.961483955383301,8.612824201583862
042_c3v.jpg,4.146101593017578,8.978461503982544
062_d5v.jpg,4.230050415039063,8.977401971817017
057_d3r.jpg,3.707195625305175,8.337682247161865
088_f2v.jpg,4.243063629150391,8.92119812965393
009_a3 r.jpg,4.089142913818359,8.698371410369873
049_c7r.jpg,3.8242386245727538,8.252628326416016
001_Piatto anteriore.jpg,3.641845825195313,7.478854656219482
031_b6r.jpg,3.490458961486816,8.002663135528564
027_b4r.jpg,3.9809835052490232,8.431108474731445
078_e5v.jpg,4.213798797607423,8.889265775680542
059_d4r.jpg,3.787837203979492,8.43366289138794
101_g1r.jpg,3.8886935348510745,7.759360551834106
033_b7r.jpg,4.087364181518555,9.04940414428711
003_carta di guardia anteriore r.jpg,3.9637482223510743,7.777111530303955
046_c5v.jpg,4.178314239501953,8.814520120620728
069_e1r.jpg,4.075533935546875,8.828077554702759
010_a3v.jpg,3.967553176879883,8.845292568206787
013_a5 r.jpg,3.787512237548828,8.360934019088745
095_f6r.jpg,4.056230194091796,8.802215099334717
108_carta di guardia posteriore v.jpg,4.179938598632813,8.110898971557617
032_b6v.jpg,4.2215667114257815,9.154449939727783
050_c7v.jpg,4.18836996459961,8.88166332244873
097_f7r.jpg,4.142399703979493,8.78576374053955
110_piatto posteriore.jpg,3.721433799743652,7.46497654914856
093_f5r.jpg,3.909694793701172,8.47349739074707
038_c1v.jpg,4.150470336914062,8.962703704833984
105_g3r.jpg,4.223790252685546,8.337145566940308
064_d6v.jpg,4.336279998779297,9.08435606956482
008_a2v.jpg,3.966574935913086,8.405804634094238
075_e4r.jpg,3.919258522033692,8.485970735549927
028_b4v.jpg,4.21900619506836,9.050764799118042
002_contro piatto anteriore.jpg,3.8606623306274415,7.252703666687012
077_e5r.jpg,3.747006614685058,8.249732732772827
090_f3v.jpg,4.2594232177734375,8.930699348449707
094_f5v.jpg,4.135656555175782,8.966691970825195
061_d5r.jpg,4.079102752685548,8.64416217803955
085_f1r.jpg,3.980309547424316,8.549657583236694
087_f2r.jpg,4.054819976806641,8.5996253490448
018_a7v.jpg,3.965114868164063,8.89206075668335
096_f6v.jpg,4.214482757568359,8.971989154815674
005_frontespizio  r.jpg,4.065604064941406,8.820850133895874
004_carta di guardia anteriore v.jpg,4.425216361999512,8.511545896530151
058_d3v.jpg,4.228566802978516,8.94304370880127
053_d1r.jpg,3.728421798706054,8.47164535522461
041_c3r.jpg,3.811441055297852,7.854417562484741
040_c2v.jpg,4.200636138916016,9.061203002929688
081_e7r.jpg,4.115026626586914,8.88126254081726
020_a8v.jpg,4.461900161743164,9.385751962661743
044_c4v.jpg,4.2126689453125,8.97554087638855
035_b8r.jpg,3.980855194091797,8.684999942779541
019_a8 r.jpg,4.172734710693359,9.00852918624878
089_f3r.jpg,3.9182562713623046,8.487105369567871
076_e4v.jpg,4.213046356201172,8.874620199203491
103_g2r.jpg,3.933240600585938,8.573106288909912
051_c8r.jpg,3.700023811340332,8.135661363601685
021_b1 r.jpg,3.4860491180419926,8.125930070877075
109_contropiatto posteriore.jpg,3.611585342407227,7.418879508972168
037_c1r.jpg,3.798404373168945,8.510131359100342
017_a7 r.jpg,3.938298828125,8.676679134368896
092_f4v.jpg,4.146012298583984,9.054185152053831
024_b2v.jpg,3.9979163360595695,8.876834154129028
065_d7r.jpg,4.028768310546875,8.638697147369385
056_d2v.jpg,4.18867904663086,9.058325052261353
091_f4r.jpg,4.479078506469727,9.3754985332489
043_c4r.jpg,3.842070999145508,8.440398931503296
102_g1v.jpg,4.163042602539062,8.901010990142822
070_e1v.jpg,4.228593627929688,8.99993085861206
011_a4 r.jpg,3.9401817474365233,8.58744215965271
029_b5r.jpg,4.016107330322265,8.710349798202515
022_b1v.jpg,3.942221572875977,8.76167106628418
048_c6v.jpg,4.183855255126954,8.890094518661499
080_e6v.jpg,4.145325866699219,8.801984548568726
074_e3v.jpg,3.939389083862305,8.729185342788696
079_e6r.jpg,3.782476310729981,8.405601978302002
055_d2r.jpg,3.517386993408204,8.185221910476685
060_d4v.jpg,4.219792510986329,8.931245803833008
107_carta di guardia posteriore r.jpg,3.606024276733399,7.377814769744873
034_b7v.jpg,4.146798828125,8.92859148979187
047_c6r.jpg,3.802146385192872,8.205965280532837
007_a2r.jpg,4.04749673461914,8.8909752368927
063_d6r.jpg,4.073438232421875,8.787038326263428
067_d8r.jpg,3.903601577758789,8.445223569869995
084_e8v.jpg,3.700291595458984,8.390541553497314
082_e7v.jpg,3.7023637695312495,8.304294347763062
083_e8r.jpg,4.153236740112305,8.932557821273804
014_a5v.jpg,3.9218699645996087,8.724503755569458
026_b3v.jpg,4.116634307861329,8.892886400222778
012_a4v.jpg,3.929200744628906,8.868306636810303
052_c8v.jpg,4.129031005859375,8.76197624206543
045_c5r.jpg,3.776232963562012,8.064534425735474
086_f1v.jpg,4.213782531738281,9.1032395362854
068_d8v.jpg,4.25849853515625,9.129074573516846
023_b2r.jpg,3.499128326416016,8.1290762424469
Average,4.004271320897883,8.591720108552412
