Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,3.0170824127197267,14.738395929336548
002_contro piatto anteriore.jpg,2.3399535064697266,12.973357915878296
003_carta di guardia anteriore r.jpg,2.068612060546875,12.878676891326904
004_carta di guardia anteriore v.jpg,2.372016021728516,13.786947965621948
005_frontespizio  r.jpg,2.155290161132813,13.823201417922974
006_frontespizio v.jpg,2.0793398895263677,13.647265672683716
007_a2r.jpg,2.1943682403564453,13.828147172927856
008_a2v.jpg,2.049617691040039,13.681539058685305
009_a3 r.jpg,2.089093963623047,13.804678678512571
010_a3v.jpg,2.046491432189941,13.96855354309082
011_a4 r.jpg,2.1269434204101563,13.508325099945068
012_a4v.jpg,2.053054275512696,14.19642186164856
013_a5 r.jpg,1.9928314666748048,13.315146923065186
014_a5v.jpg,2.046762382507324,14.30390238761902
015_a6 r.jpg,1.979845474243164,13.65358018875122
016_a6v.jpg,2.047970550537109,14.216663599014282
017_a7 r.jpg,2.064345703125,13.712974309921265
018_a7v.jpg,2.0412210006713867,14.183795928955078
019_a8 r.jpg,2.200950439453125,14.11079740524292
020_a8v.jpg,2.4000035400390622,14.429176330566406
021_b1 r.jpg,1.810791446685791,13.18425989151001
022_b1v.jpg,2.0377028045654297,14.07031273841858
023_b2r.jpg,1.7830913047790529,13.088581562042236
024_b2v.jpg,2.0526987686157225,13.963387489318848
025_b3r.jpg,1.7922902336120603,13.170283317565918
026_b3v.jpg,2.1479968719482425,14.11414885520935
027_b4r.jpg,2.150866714477539,13.43222451210022
028_b4v.jpg,2.1207332611083984,14.03750777244568
029_b5r.jpg,2.087593505859375,13.789739608764648
030_b5v.jpg,2.125455139160156,14.15733551979065
031_b6r.jpg,1.8159717330932617,12.964108943939207
032_b6v.jpg,2.122320755004883,14.083428144454956
033_b7r.jpg,2.163995574951172,13.825326442718506
034_b7v.jpg,2.119598876953125,14.052374601364136
035_b8r.jpg,2.1261140747070315,13.618395566940308
036_b8v.jpg,2.123235168457032,14.07552695274353
