Image Name,GPU Usage Time (s),Total Time (s)
001_Piatto anteriore.jpg,2.9480041198730467,14.631013870239258
002_contro piatto anteriore.jpg,2.355651077270508,12.939235925674438
003_carta di guardia anteriore r.jpg,2.074627899169922,12.981483459472656
004_carta di guardia anteriore v.jpg,2.3675283203125,13.858458995819092
005_frontespizio  r.jpg,2.1570515441894527,13.814346313476562
006_frontespizio v.jpg,2.073933868408204,13.74087142944336
007_a2r.jpg,2.173636245727539,13.840320110321043
008_a2v.jpg,2.0496138305664062,13.792338848114014
009_a3 r.jpg,2.0869716339111326,13.749975204467772
010_a3v.jpg,2.055571907043457,14.030414819717407
011_a4 r.jpg,2.1202984771728515,13.511441946029665
012_a4v.jpg,2.0527945632934568,14.131826162338257
013_a5 r.jpg,1.9930067596435543,13.382041692733765
014_a5v.jpg,2.0459667739868164,14.21821641921997
015_a6 r.jpg,1.9841659851074216,13.531893730163574
016_a6v.jpg,2.047943908691406,14.085880279541016
017_a7 r.jpg,2.0602234497070318,13.85025668144226
018_a7v.jpg,2.055991828918457,14.16593885421753
019_a8 r.jpg,2.2025993347167967,14.05200481414795
020_a8v.jpg,2.389266418457031,14.50418758392334
021_b1 r.jpg,1.7982276611328123,13.287181377410889
022_b1v.jpg,2.049488510131836,14.241358757019045
023_b2r.jpg,1.7880764083862304,13.333755254745483
024_b2v.jpg,2.050806251525879,14.148609638214111
025_b3r.jpg,1.7840158653259277,13.292192459106444
026_b3v.jpg,2.140621566772461,13.958573341369627
027_b4r.jpg,2.138952697753906,13.50122880935669
028_b4v.jpg,2.1233084259033204,14.042218923568726
029_b5r.jpg,2.0882433319091795,13.806986093521118
030_b5v.jpg,2.126059677124024,14.14622187614441
031_b6r.jpg,1.822255523681641,12.981446743011476
032_b6v.jpg,2.119751846313477,14.017558097839355
033_b7r.jpg,2.15787109375,13.91293978691101
034_b7v.jpg,2.119831085205078,14.095529794692991
035_b8r.jpg,2.1130498657226564,13.56312870979309
036_b8v.jpg,2.126586456298828,14.153358936309814
037_c1r.jpg,2.0076722259521484,13.310741901397703
038_c1v.jpg,2.1229842834472654,14.095383882522585
039_c2r.jpg,1.998545227050781,13.295221328735352
040_c2v.jpg,2.1161012115478512,14.071120738983154
041_c3r.jpg,2.009200271606445,12.999688386917114
042_c3v.jpg,2.1213196258544924,14.081119298934937
043_c4r.jpg,1.998743270874024,13.294073343276978
044_c4v.jpg,2.1253009338378908,14.068115949630736
045_c5r.jpg,2.0137242431640625,13.181175947189333
046_c5v.jpg,2.120517822265625,13.912900686264038
047_c6r.jpg,2.0038035583496097,13.151184558868408
048_c6v.jpg,2.1227849731445314,14.01265263557434
049_c7r.jpg,2.012632919311524,13.213947772979736
050_c7v.jpg,2.117885025024414,14.029934406280518
051_c8r.jpg,1.945452789306641,13.134646892547607
052_c8v.jpg,2.1213443603515625,13.963715076446531
053_d1r.jpg,1.9142196731567385,13.38563060760498
054_d1v.jpg,2.1149471893310547,14.0305438041687
055_d2r.jpg,1.8145015602111816,13.113982439041138
056_d2v.jpg,2.124287094116211,14.091908931732178
057_d3r.jpg,1.9292713432312008,13.460986137390137
058_d3v.jpg,2.115631790161133,14.06217622756958
059_d4r.jpg,1.9618118057250975,13.551382780075071
060_d4v.jpg,2.321504089355469,14.146371126174929
061_d5r.jpg,2.132710647583008,13.578986167907717
062_d5v.jpg,2.302965698242188,14.234103441238403
063_d6r.jpg,2.130340698242187,13.893583536148071
064_d6v.jpg,2.2992146911621094,14.151225090026855
065_d7r.jpg,2.1222902526855467,13.494670629501345
066_d7v.jpg,2.149646408081055,13.947128772735596
067_d8r.jpg,2.029862991333008,13.431182384490969
068_d8v.jpg,2.2178809814453126,14.022133827209473
069_e1r.jpg,2.1503387298583982,13.7352933883667
070_e1v.jpg,2.3012594604492187,14.277336835861206
071_e2r.jpg,2.071757369995117,13.446653842926024
072_e2v.jpg,2.1155458679199217,13.978588581085203
073_e3r.jpg,2.073800750732422,13.398303270339966
074_e3v.jpg,2.0521304092407227,14.033418893814089
075_e4r.jpg,2.0747274017333983,13.282722234725952
076_e4v.jpg,2.213118316650391,13.953775882720947
077_e5r.jpg,1.9605129699707036,13.211661100387571
078_e5v.jpg,2.145698318481445,13.89423370361328
079_e6r.jpg,1.9603289642333983,13.436775207519531
080_e6v.jpg,2.13207014465332,13.6015887260437
081_e7r.jpg,2.191485504150391,13.97644019126892
082_e7v.jpg,1.9271098861694336,13.235994338989258
083_e8r.jpg,2.198908889770508,14.059902667999268
084_e8v.jpg,1.9101897811889648,13.427648067474363
085_f1r.jpg,2.091671813964844,13.630245685577393
086_f1v.jpg,2.3106715087890626,14.128663778305054
087_f2r.jpg,2.1913319244384764,13.836132049560549
088_f2v.jpg,2.3027651672363283,13.98315405845642
089_f3r.jpg,2.0774378204345703,13.686342477798462
090_f3v.jpg,2.311827728271484,14.209381341934204
091_f4r.jpg,2.3669296875,14.370144605636597
092_f4v.jpg,2.120278335571289,13.80551052093506
093_f5r.jpg,2.082380386352539,13.61792802810669
094_f5v.jpg,2.135933197021484,14.063478469848633
095_f6r.jpg,2.1804786529541014,13.89275050163269
096_f6v.jpg,2.1221678161621096,13.827430725097656
097_f7r.jpg,2.1768775177001958,13.881540060043337
098_f7v.jpg,2.133985336303711,13.709831714630129
099_f8r.jpg,2.031843276977539,12.40666151046753
100_f8v.jpg,2.135209213256836,13.263284921646118
101_g1r.jpg,2.0826280670166017,13.01858639717102
102_g1v.jpg,2.1311608123779298,13.844765186309814
103_g2r.jpg,2.0951452026367186,13.65697717666626
104_g2v.jpg,2.12920458984375,13.788434982299805
105_g3r.jpg,2.2781247863769534,13.678501844406128
106_g3v.jpg,2.1327340087890625,13.374151706695557
107_carta di guardia posteriore r.jpg,1.85226197052002,12.517926454544067
108_carta di guardia posteriore v.jpg,2.125685363769531,13.217315196990969
109_contropiatto posteriore.jpg,1.867625114440918,12.911296606063845
110_piatto posteriore.jpg,1.9220702362060549,12.882771015167236
Average,2.103168237894232,13.707814530892806
